Date, State / UT,Cured,Death,Confirmed 
24-07-2020,Andhra Pradesh,37555,884,72711
24-07-2020,Arunachal Pradesh,334,3,991
24-07-2020,Assam,20699,70,28791
24-07-2020,Bihar,20769,217,31980
24-07-2020,Chandigarh,531,13,800
24-07-2020,Chhattisgarh,4377,30,6254
24-07-2020,Dadra and Nagar Haveli and Daman and Diu,489,2,770
24-07-2020,Delhi,109065,3745,127364
24-07-2020,Goa,2655,29,4350
24-07-2020,Gujarat,37978,2252,52477
24-07-2020,Haryana,22249,378,28975
24-07-2020,Himachal Pradesh,1136,11,1834
24-07-2020,Jammu and Kashmir,8709,282,16429
24-07-2020,Jharkhand,3174,67,6975
24-07-2020,Karnataka,29310,1616,80863
24-07-2020,Kerala,6594,50,16110
24-07-2020,Ladakh,1025,2,1210
24-07-2020,Madhya Pradesh,17359,780,25474
24-07-2020,Maharashtra,194253,12854,347502
24-07-2020,Manipur,1466,0,2115
24-07-2020,Meghalaya,78,4,534
24-07-2020,Mizoram,183,0,332
24-07-2020,Nagaland,530,0,1174
24-07-2020,Odisha,14393,114,21099
24-07-2020,Puducherry,1400,34,2420
24-07-2020,Punjab,7741,277,11739
24-07-2020,Rajasthan,23815,594,33220
24-07-2020,Sikkim,122,0,460
24-07-2020,Tamil Nadu,136793,3232,192964
24-07-2020,Telangana,39327,447,50826
24-07-2020,Tripura,2072,10,3656
24-07-2020,Uttar Pradesh,35803,1289,58104
24-07-2020,Uttarakhand,3399,60,5445
25-07-2020,Andaman and Nicobar Islands,174,0,259
25-07-2020,Andhra Pradesh,39935,933,80858
25-07-2020,Arunachal Pradesh,392,3,1056
25-07-2020,Assam,21761,76,29921
25-07-2020,Bihar,22343,220,33926
25-07-2020,Chandigarh,535,13,823
25-07-2020,Chhattisgarh,4567,36,6731
25-07-2020,Dadra and Nagar Haveli and Daman and Diu,512,2,815
25-07-2020,Delhi,110931,3777,128389
25-07-2020,Goa,2865,29,4540
25-07-2020,Gujarat,38849,2278,53545
25-07-2020,Haryana,22953,382,29755
25-07-2020,Himachal Pradesh,1145,11,1954
25-07-2020,Jammu and Kashmir,9217,296,16782
25-07-2020,Jharkhand,3307,70,7493
25-07-2020,Karnataka,31347,1724,85870
25-07-2020,Kerala,7562,54,16995
25-07-2020,Ladakh,1035,2,1246
25-07-2020,Madhya Pradesh,17866,791,26210
25-07-2020,Maharashtra,199967,13132,357117
25-07-2020,Manipur,1491,0,2146
25-07-2020,Meghalaya,87,5,588
25-07-2020,Mizoram,183,0,361
25-07-2020,Nagaland,537,1,1239
25-07-2020,Odisha,15201,120,22693
25-07-2020,Puducherry,1483,35,2515
25-07-2020,Punjab,8096,282,12216
25-07-2020,Rajasthan,24547,602,34178
25-07-2020,Sikkim,142,0,477
25-07-2020,Tamil Nadu,143297,3320,199749
25-07-2020,Telangana,40334,455,52466
25-07-2020,Tripura,2131,11,3759
25-07-2020,Uttar Pradesh,37712,1348,60771
25-07-2020,Uttarakhand,3399,60,5445
26-07-2020,Andaman and Nicobar Islands,176,0,290
26-07-2020,Andhra Pradesh,43255,985,88671
26-07-2020,Arunachal Pradesh,428,3,1126
26-07-2020,Assam,23055,77,31086
26-07-2020,Bihar,24053,234,36604
26-07-2020,Chandigarh,555,13,852
26-07-2020,Chhattisgarh,4683,39,7087
26-07-2020,Dadra and Nagar Haveli and Daman and Diu,530,2,860
26-07-2020,Delhi,113068,3806,129531
26-07-2020,Goa,3047,33,4686
26-07-2020,Gujarat,39631,2300,54626
26-07-2020,Haryana,23654,389,30538
26-07-2020,Himachal Pradesh,1173,11,2049
26-07-2020,Jammu and Kashmir,9517,305,17305
26-07-2020,Jharkhand,3425,82,7836
26-07-2020,Karnataka,33750,1796,90942
26-07-2020,Kerala,8611,59,18098
26-07-2020,Ladakh,1057,3,1276
26-07-2020,Madhya Pradesh,18488,799,26926
26-07-2020,Maharashtra,207194,13389,366368
26-07-2020,Manipur,1524,0,2176
26-07-2020,Meghalaya,94,5,646
26-07-2020,Mizoram,183,0,361
26-07-2020,Nagaland,541,4,1289
26-07-2020,Odisha,15929,130,24013
26-07-2020,Puducherry,1561,38,2654
26-07-2020,Punjab,8297,291,12684
26-07-2020,Rajasthan,25306,613,35298
26-07-2020,Sikkim,142,0,499
26-07-2020,Tamil Nadu,151055,3409,206737
26-07-2020,Telangana***,40334,455,52466
26-07-2020,Tripura,2209,11,3862
26-07-2020,Uttar Pradesh,39903,1387,63742
26-07-2020,Uttarakhand,3495,63,5961
26-07-2020,West Bengal,35654,1332,56377
27-07-2020,Andaman and Nicobar Islands,182,0,324
27-07-2020,Andhra Pradesh,46301,1041,96298
27-07-2020,Arunachal Pradesh,505,3,1158
27-07-2020,Assam,24040,79,32228
27-07-2020,Bihar,25815,244,39176
27-07-2020,Chandigarh,572,13,887
27-07-2020,Chhattisgarh,4944,43,7450
27-07-2020,Dadra and Nagar Haveli and Daman and Diu,550,2,914
27-07-2020,Delhi,114875,3827,130606
27-07-2020,Goa,3277,35,4861
27-07-2020,Gujarat,40365,2326,55822
27-07-2020,Haryana,24384,392,31332
27-07-2020,Himachal Pradesh,1198,12,2176
27-07-2020,Jammu and Kashmir,9928,312,17920
27-07-2020,Jharkhand,3704,85,8275
27-07-2020,Karnataka,35838,1878,96141
27-07-2020,Kerala,9300,61,19025
27-07-2020,Ladakh,1063,4,1285
27-07-2020,Madhya Pradesh,19132,811,27800
27-07-2020,Maharashtra,213238,13656,375799
27-07-2020,Manipur,1554,0,2235
27-07-2020,Meghalaya,135,5,702
27-07-2020,Mizoram,193,0,361
27-07-2020,Nagaland,549,4,1339
27-07-2020,Odisha,16793,140,25389
27-07-2020,Puducherry,1645,40,2786
27-07-2020,Punjab,8810,306,13218
27-07-2020,Rajasthan,25353,621,35909
27-07-2020,Sikkim,148,0,545
27-07-2020,Tamil Nadu,156526,3494,213723
27-07-2020,Telangana,41332,463,54059
27-07-2020,Tripura,2361,13,3900
27-07-2020,Uttar Pradesh,41641,1426,66988
27-07-2020,Uttarakhand,3566,63,6104
28-07-2020,Andaman and Nicobar Islands,192,1,338
28-07-2020,Andhra Pradesh,49558,1090,102349
28-07-2020,Arunachal Pradesh,574,3,1239
28-07-2020,Assam,25402,86,33576
28-07-2020,Bihar,27530,253,41244
28-07-2020,Chandigarh,575,14,910
28-07-2020,Chhattisgarh,5172,44,7745
28-07-2020,Dadra and Nagar Haveli and Daman and Diu,564,2,946
28-07-2020,Delhi,116372,3853,131219
28-07-2020,Goa,3410,36,5119
28-07-2020,Gujarat,41380,2348,56874
28-07-2020,Haryana,25046,397,32127
28-07-2020,Himachal Pradesh,1216,14,2270
28-07-2020,Jammu and Kashmir,10402,321,18390
28-07-2020,Jharkhand,3770,89,8683
28-07-2020,Karnataka,37685,1953,101465
28-07-2020,Kerala,10045,63,19727
28-07-2020,Ladakh,1066,4,1306
28-07-2020,Madhya Pradesh,19791,820,28589
28-07-2020,Maharashtra,221944,13883,383723
28-07-2020,Manipur,1596,0,2286
28-07-2020,Meghalaya,186,5,738
28-07-2020,Mizoram,193,0,384
28-07-2020,Nagaland,569,5,1385
28-07-2020,Odisha,17374,147,26892
28-07-2020,Puducherry,1720,43,2872
28-07-2020,Punjab,9064,318,13769
28-07-2020,Rajasthan,26123,631,36878
28-07-2020,Sikkim,174,1,555
28-07-2020,Tamil Nadu,162249,3571,220716
28-07-2020,Telangana,42909,480,57142
28-07-2020,Tripura,2467,17,4049
28-07-2020,Uttar Pradesh,42833,1456,70493
28-07-2020,Uttarakhand,3675,66,6328
28-07-2020,West Bengal,39917,1411,60830
29-07-2020,Andaman and Nicobar Islands,196,1,363
29-07-2020,Andhra Pradesh,52622,1148,110297
29-07-2020,Arunachal Pradesh,617,3,1330
29-07-2020,Assam,26618,88,34947
29-07-2020,Bihar,28856,269,43843
29-07-2020,Chandigarh,599,14,934
29-07-2020,Chhattisgarh,5439,46,8257
29-07-2020,Dadra and Nagar Haveli and Daman and Diu,596,2,982
29-07-2020,Delhi,117507,3881,132275
29-07-2020,Goa,3595,36,5287
29-07-2020,Gujarat,42412,2372,57982
29-07-2020,Haryana,25758,406,32876
29-07-2020,Himachal Pradesh,1234,14,2330
29-07-2020,Jammu and Kashmir,10885,333,18879
29-07-2020,Jharkhand,3868,89,9078
29-07-2020,Karnataka,40504,2055,107001
29-07-2020,Kerala,10724,67,20894
29-07-2020,Ladakh,1067,6,1327
29-07-2020,Madhya Pradesh,20343,830,29217
29-07-2020,Maharashtra,232277,14165,391440
29-07-2020,Manipur,1612,0,2317
29-07-2020,Meghalaya,194,5,779
29-07-2020,Mizoram,198,0,384
29-07-2020,Nagaland,577,5,1460
29-07-2020,Odisha,18061,154,28107
29-07-2020,Puducherry,1782,47,3011
29-07-2020,Punjab,9752,336,14378
29-07-2020,Rajasthan,27202,644,38514
29-07-2020,Sikkim,186,1,579
29-07-2020,Tamil Nadu,166956,3659,227688
29-07-2020,Telangana,42909,480,57142
29-07-2020,Tripura,2621,21,4269
29-07-2020,Uttar Pradesh,44520,1497,73951
29-07-2020,Uttarakhand,3720,70,6587
29-07-2020,West Bengal,42022,1449,62964
30-07-2020,Andaman and Nicobar Islands,201,2,428
30-07-2020,Andhra Pradesh,55406,1213,120390
30-07-2020,Arunachal Pradesh,677,3,1410
30-07-2020,Assam,27832,92,36295
30-07-2020,Bihar,30320,278,46080
30-07-2020,Chandigarh,611,14,978
30-07-2020,Chhattisgarh,5636,48,8539
30-07-2020,Dadra and Nagar Haveli and Daman and Diu,648,2,1026
30-07-2020,Delhi,118633,3907,133310
30-07-2020,Goa,3784,39,5489
30-07-2020,Gujarat,43195,2396,59126
30-07-2020,Haryana,26420,413,33631
30-07-2020,Himachal Pradesh,1332,14,2403
30-07-2020,Jammu and Kashmir,11322,348,19419
30-07-2020,Jharkhand,4035,98,9861
30-07-2020,Karnataka,42901,2147,112504
30-07-2020,Kerala,11365,68,21797
30-07-2020,Ladakh,1080,6,1347
30-07-2020,Madhya Pradesh,20934,843,30134
30-07-2020,Maharashtra,239755,14463,400651
30-07-2020,Manipur,1639,0,2458
30-07-2020,Meghalaya,207,5,784
30-07-2020,Mizoram,215,0,398
30-07-2020,Nagaland,595,5,1513
30-07-2020,Odisha,18939,159,29175
30-07-2020,Puducherry,1874,47,3177
30-07-2020,Punjab,10213,361,14946
30-07-2020,Rajasthan,27569,650,38964
30-07-2020,Sikkim,198,1,596
30-07-2020,Tamil Nadu,172883,3741,234114
30-07-2020,Telangana,43751,492,58906
30-07-2020,Tripura,2678,21,4485
30-07-2020,Uttar Pradesh,45807,1530,77334
30-07-2020,Uttarakhand,3811,72,6866
30-07-2020,West Bengal,44116,1490,65258
31-07-2020,Andaman and Nicobar Islands,201,4,471
31-07-2020,Andhra Pradesh,60024,1281,130557
31-07-2020,Arunachal Pradesh,827,3,1484
31-07-2020,Assam,29080,94,38407
31-07-2020,Bihar,31350,282,48477
31-07-2020,Chandigarh,647,14,1016
31-07-2020,Chhattisgarh,5921,51,8761
31-07-2020,Dadra and Nagar Haveli and Daman and Diu,668,2,1064
31-07-2020,Delhi,119724,3936,134403
31-07-2020,Goa,4005,42,5704
31-07-2020,Gujarat,44074,2418,60285
31-07-2020,Haryana,27340,417,34254
31-07-2020,Himachal Pradesh,1387,14,2506
31-07-2020,Jammu and Kashmir,11842,365,19869
31-07-2020,Jharkhand,4176,103,10167
31-07-2020,Karnataka,46694,2230,118632
31-07-2020,Kerala,12159,70,22303
31-07-2020,Ladakh,1094,7,1378
31-07-2020,Madhya Pradesh,21657,857,30968
31-07-2020,Maharashtra,248615,14729,411798
31-07-2020,Manipur,1672,4,2505
31-07-2020,Meghalaya,210,5,803
31-07-2020,Mizoram,234,0,408
31-07-2020,Nagaland,625,5,1566
31-07-2020,Odisha,19746,169,30378
31-07-2020,Puducherry,1958,48,3298
31-07-2020,Punjab,10509,370,15456
31-07-2020,Rajasthan,28385,663,40145
31-07-2020,Sikkim,214,1,610
31-07-2020,Tamil Nadu,178178,3838,239978
31-07-2020,Telangana,44572,505,60717
31-07-2020,Tripura,2962,21,4706
31-07-2020,Uttar Pradesh,46803,1587,81039
31-07-2020,Uttarakhand,3996,76,7065
31-07-2020,West Bengal,46256,1536,67692
01-08-2020,Andaman and Nicobar Islands,214,5,548
01-08-2020,Andhra Pradesh,63864,1349,140933
01-08-2020,Arunachal Pradesh,918,3,1591
01-08-2020,Assam,30357,98,40269
01-08-2020,Bihar,33358,296,51233
01-08-2020,Chandigarh,667,15,1051
01-08-2020,Chhattisgarh,6230,53,9086
01-08-2020,Dadra and Nagar Haveli and Daman and Diu,686,2,1100
01-08-2020,Delhi,120930,3963,135598
01-08-2020,Goa,4211,45,5913
01-08-2020,Gujarat,44907,2441,61438
01-08-2020,Haryana,28227,421,34965
01-08-2020,Himachal Pradesh,1459,14,2564
01-08-2020,Jammu and Kashmir,12217,377,20359
01-08-2020,Jharkhand,4314,106,10958
01-08-2020,Karnataka,49788,2314,124115
01-08-2020,Kerala,13023,73,23613
01-08-2020,Ladakh,1095,7,1404
01-08-2020,Madhya Pradesh,22271,867,31806
01-08-2020,Maharashtra,256158,14994,422118
01-08-2020,Manipur,1689,5,2621
01-08-2020,Meghalaya,215,5,823
01-08-2020,Mizoram,247,0,412
01-08-2020,Nagaland,635,5,1693
01-08-2020,Odisha,20518,177,31877
01-08-2020,Puducherry,2100,49,3472
01-08-2020,Punjab,10734,386,16119
01-08-2020,Rajasthan,29035,674,41298
01-08-2020,Sikkim,231,1,639
01-08-2020,Tamil Nadu,183956,3935,245859
01-08-2020,Telangana,45388,519,62703
01-08-2020,Tripura,3327,21,4978
01-08-2020,Uttar Pradesh,48863,1630,85461
01-08-2020,Uttarakhand,4168,80,7183
01-08-2020,West Bengal,48374,1581,70188
02-08-2020,Andaman and Nicobar Islands,226,7,636
02-08-2020,Andhra Pradesh,76614,1407,150209
02-08-2020,Arunachal Pradesh,969,3,1673
02-08-2020,Assam,31442,101,41726
02-08-2020,Bihar,34994,309,54240
02-08-2020,Chandigarh,683,18,1079
02-08-2020,Chhattisgarh,6610,55,9385
02-08-2020,Dadra and Nagar Haveli and Daman and Diu,725,2,1145
02-08-2020,Delhi,122131,3989,136716
02-08-2020,Goa,4438,48,6193
02-08-2020,Gujarat,45699,2464,62463
02-08-2020,Haryana,29080,428,35758
02-08-2020,Himachal Pradesh,1502,14,2634
02-08-2020,Jammu and Kashmir,12871,388,20972
02-08-2020,Jharkhand,4513,113,11686
02-08-2020,Karnataka,53648,2412,129287
02-08-2020,Kerala,13775,81,24742
02-08-2020,Ladakh,1108,7,1462
02-08-2020,Madhya Pradesh,22969,876,32614
02-08-2020,Maharashtra,266883,15316,431719
02-08-2020,Manipur,1699,6,2756
02-08-2020,Meghalaya,252,5,856
02-08-2020,Mizoram,253,0,468
02-08-2020,Nagaland,640,5,1831
02-08-2020,Odisha,21274,187,33479
02-08-2020,Puducherry,2198,51,3606
02-08-2020,Punjab,11075,405,17063
02-08-2020,Rajasthan,29977,690,42646
02-08-2020,Sikkim,269,1,650
02-08-2020,Tamil Nadu,190966,4034,251738
02-08-2020,Telangana,46502,530,64786
02-08-2020,Tripura,3463,23,5233
02-08-2020,Uttar Pradesh,51334,1677,89048
02-08-2020,Uttarakhand,4330,83,7447
02-08-2020,West Bengal,50517,1629,72777
03-08-2020,Andaman and Nicobar Islands,242,8,734
03-08-2020,Andhra Pradesh,82886,1474,158764
03-08-2020,Arunachal Pradesh,996,3,1698
03-08-2020,Assam,32384,105,42904
03-08-2020,Bihar,36389,329,57024
03-08-2020,Chandigarh,698,19,1117
03-08-2020,Chhattisgarh,6991,58,9531
03-08-2020,Dadra and Nagar Haveli and Daman and Diu,766,2,1184
03-08-2020,Delhi,123317,4004,137677
03-08-2020,Goa,4668,53,6530
03-08-2020,Gujarat,46504,2486,63562
03-08-2020,Haryana,29690,433,36519
03-08-2020,Himachal Pradesh,1559,14,2703
03-08-2020,Jammu and Kashmir,13127,396,21416
03-08-2020,Jharkhand,4682,118,12523
03-08-2020,Karnataka,57725,2496,134819
03-08-2020,Kerala,14463,82,25911
03-08-2020,Ladakh,1108,7,1466
03-08-2020,Madhya Pradesh,23550,886,33535
03-08-2020,Maharashtra,276809,15576,441228
03-08-2020,Manipur,1737,7,2831
03-08-2020,Meghalaya,264,5,874
03-08-2020,Mizoram,258,0,482
03-08-2020,Nagaland,648,5,1935
03-08-2020,Odisha,21955,197,34913
03-08-2020,Puducherry,2309,52,3806
03-08-2020,Punjab,11466,423,17853
03-08-2020,Rajasthan,30710,703,43804
03-08-2020,Sikkim,289,1,658
03-08-2020,Tamil Nadu,196483,4132,257613
03-08-2020,Telangana,47590,540,66677
03-08-2020,Tripura,3605,27,5374
03-08-2020,Uttar Pradesh,53168,1730,92921
03-08-2020,Uttarakhand,4437,86,7593
03-08-2020,West Bengal,52730,1678,75516
04-08-2020,Andaman and Nicobar Islands,263,10,830
04-08-2020,Andhra Pradesh,88672,1537,166586
04-08-2020,Arunachal Pradesh,1063,3,1758
04-08-2020,Assam,33428,109,45275
04-08-2020,Bihar,38228,330,59328
04-08-2020,Chandigarh,706,19,1159
04-08-2020,Chhattisgarh,7256,61,9779
04-08-2020,Dadra and Nagar Haveli and Daman and Diu,860,2,1274
04-08-2020,Delhi,124254,4021,138482
04-08-2020,Goa,4876,56,6816
04-08-2020,Gujarat,47478,2508,64585
04-08-2020,Haryana,30470,440,37173
04-08-2020,Himachal Pradesh,1658,14,2818
04-08-2020,Jammu and Kashmir,14032,407,22006
04-08-2020,Jharkhand,4792,125,13478
04-08-2020,Karnataka,62500,2594,139571
04-08-2020,Kerala,15278,84,26873
04-08-2020,Ladakh,1109,7,1485
04-08-2020,Madhya Pradesh,24099,900,34285
04-08-2020,Maharashtra,287030,15842,450196
04-08-2020,Manipur,1766,7,2920
04-08-2020,Meghalaya,264,5,902
04-08-2020,Mizoram,266,0,501
04-08-2020,Nagaland,657,5,2129
04-08-2020,Odisha,23074,207,36297
04-08-2020,Puducherry,2411,56,3982
04-08-2020,Punjab,11882,442,18527
04-08-2020,Rajasthan,31458,715,44975
04-08-2020,Sikkim,297,1,688
04-08-2020,Tamil Nadu,202283,4241,263222
04-08-2020,Telangana,49675,563,68946
04-08-2020,Tripura,3675,28,5505
04-08-2020,Uttar Pradesh,55393,1778,97362
04-08-2020,Uttarakhand,4538,90,7800
04-08-2020,West Bengal,54818,1731,78232
05-08-2020,Andaman and Nicobar Islands,277,12,928
05-08-2020,Andhra Pradesh,95625,1604,176333
05-08-2020,Arunachal Pradesh,1105,3,1790
05-08-2020,Assam,34421,115,48161
05-08-2020,Bihar,40348,347,61788
05-08-2020,Chandigarh,715,20,1206
05-08-2020,Chhattisgarh,7613,69,10202
05-08-2020,Dadra and Nagar Haveli and Daman and Diu,919,2,1325
05-08-2020,Delhi,125226,4033,139156
05-08-2020,Goa,5114,60,7075
05-08-2020,Gujarat,48376,2533,65599
05-08-2020,Haryana,31226,448,37796
05-08-2020,Himachal Pradesh,1710,14,2879
05-08-2020,Jammu and Kashmir,14856,417,22396
05-08-2020,Jharkhand,5164,128,13940
05-08-2020,Karnataka,69272,2704,145830
05-08-2020,Kerala,16299,87,27956
05-08-2020,Ladakh,1127,7,1534
05-08-2020,Madhya Pradesh,25414,912,35082
05-08-2020,Maharashtra,299356,16142,457956
05-08-2020,Manipur,1814,7,3018
05-08-2020,Meghalaya,330,5,917
05-08-2020,Mizoram,282,0,504
05-08-2020,Nagaland,659,5,2405
05-08-2020,Odisha,24483,216,37681
05-08-2020,Puducherry,2537,58,4147
05-08-2020,Punjab,12491,462,19015
05-08-2020,Rajasthan,32832,732,46679
05-08-2020,Sikkim,299,1,783
05-08-2020,Tamil Nadu,208784,4349,268285
05-08-2020,Telangana,50814,576,70958
05-08-2020,Tripura,3725,30,5628
05-08-2020,Uttar Pradesh,57271,1817,100310
05-08-2020,Uttarakhand,4847,95,8008
05-08-2020,West Bengal,56884,1785,80984
06-08-2020,Andaman and Nicobar Islands,326,14,1027
06-08-2020,Andhra Pradesh,104354,1681,186461
06-08-2020,Arunachal Pradesh,1210,3,1855
06-08-2020,Assam,35892,121,50445
06-08-2020,Bihar,42414,355,64770
06-08-2020,Chandigarh,715,20,1270
06-08-2020,Chhattisgarh,7871,71,10407
06-08-2020,Dadra and Nagar Haveli and Daman and Diu,960,2,1366
06-08-2020,Delhi,126116,4044,140232
06-08-2020,Goa,5287,64,7423
06-08-2020,Gujarat,49433,2556,66669
06-08-2020,Haryana,31960,455,38548
06-08-2020,Himachal Pradesh,1762,14,2916
06-08-2020,Jammu and Kashmir,15244,426,22955
06-08-2020,Jharkhand,5703,136,14888
06-08-2020,Karnataka,74679,2804,151449
06-08-2020,Kerala,17533,94,29151
06-08-2020,Ladakh,1164,7,1592
06-08-2020,Madhya Pradesh,26064,929,35734
06-08-2020,Maharashtra,305521,16476,468265
06-08-2020,Manipur,1862,7,3093
06-08-2020,Meghalaya,330,5,929
06-08-2020,Mizoram,286,0,537
06-08-2020,Nagaland,685,6,2498
06-08-2020,Odisha,25738,225,39018
06-08-2020,Puducherry,2668,65,4433
06-08-2020,Punjab,12943,491,19856
06-08-2020,Rajasthan,33849,745,47272
06-08-2020,Sikkim,303,1,800
06-08-2020,Tamil Nadu,214815,4461,273460
06-08-2020,Telangana,52103,589,73050
06-08-2020,Tripura,3793,31,5725
06-08-2020,Uttar Pradesh,60558,1857,104388
06-08-2020,Uttarakhand,5233,98,8254
06-08-2020,West Bengal,58962,1846,83800
